id1,entityname_original,entityname,Group1,Group1_id1,Group1_score,Group2,Group2_id1,Group2_score,Group3,Group3_id1,Group3_score,Group4,Group4_id1,Group4_score,Group5,Group5_id1,Group5_score,Group6,Group6_id1,Group6_score,Group7,Group7_id1,Group7_score,Group8,Group8_id1,Group8_score,Group9,Group9_id1,Group9_score,Group10,Group10_id1,Group10_score,Group11,Group11_id1,Group11_score,Group12,Group12_id1,Group12_score,Group13,Group13_id1,Group13_score,Group14,Group14_id1,Group14_score,Group15,Group15_id1,Group15_score,Group16,Group16_id1,Group16_score,Group17,Group17_id1,Group17_score,Group18,Group18_id1,Group18_score,Group19,Group19_id1,Group19_score,Group20,Group20_id1,Group20_score
1974,"IBM Toronto Lab, Markham, ON, Canada","IBM Toronto Lab, Markham, ON, Canada",,,,"IBM Toronto Lab, Markham, Ontario, Canada",7036,89.0,,,,,,,,,,,,,,,,"IBM Toronto Lab, Markham, Ontario, Canada",7036,89.0,,,,"IBM Toronto Lab, Markham, Ontario, Canada",7036,89.0,"IBM Toronto Lab, Markham, Ontario, Canada",7036,89.0,,,,"IBM Toronto Lab, Markham, ON",2610,92.0,,,,"IBM Toronto Lab, Markham, Ontario, Canada",7036,89.0,,,,"IBM Toronto Lab, Markham, ON",2610,92.0,,,,,,,,,
2233,"George Mason University, Fairfax, VA","George Mason University, Fairfax, VA",,,,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,,,,"George Mason University, Fairfax, Virginia",7900,93.0,,,,"George Mason University, Fairfax, Virginia",7900,93.0,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,"George Mason University, Fairfax, Virginia",7900,93.0,"George Mason University, Fairfax, Virginia",7900,93.0,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,"George Mason University, Fairfax, Virginia",7900,93.0,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,"George Mason University, Fairfax, Virginia",7900,93.0,,,,,,,"George Mason University, Fairfax, VT, USA",6373,94.33333333333333,,,
2305,"University of California Los Angeles, Los Angeles, CA","University of California Los Angeles, Los Angeles, CA",,,,,,,"University of California, Los Angeles, CA",8554,89.0,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,,,,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,,,,,,,,,,,,,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,,,,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,"University of California Los Angeles, Los Angeles",3323,97.66666666666667,,,
1474,"School of Computing, National University of Singapore, Singapore","School of Computing, National University of Singapore, Singapore","School of Computing, National University of Singapore",1268,94.0,"School of Computing, National University of Singapore",1268,94.0,"School of Computing, National University of Singapore",1268,94.0,,,,"School of Computing, National University of Singapore",1268,94.0,,,,,,,"School of Computing, National University of Singapore, Singapore, Singapore",5621,95.0,,,,"School of Computing, National University of Singapore",1268,94.0,"School of Computing, National University of Singapore",1268,94.0,"School of Computing, National University of Singapore",1268,94.0,"School of Computing, National University of Singapore",1268,94.0,,,,"School of Computing, National University of Singapore, Singapore, Singapore",5621,95.0,,,,"School of Computing, National University of Singapore",1268,94.0,"School of Computing, National University of Singapore, Singapore, Singapore",5621,95.0,,,,,,
8148,"Laboratoire de Recherche en Informatique, Université de Paris-Sud, France","Laboratoire de Recherche en Informatique, Université de Paris-Sud, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8619,"Queen Mary, University of London, London, UK E1 4NS","Queen Mary, University of London, London, UK E1 4NS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,"Department of Computer Science, State University of New York at Stony Brook, Stony Brook, NY","Department of Computer Science, State University of New York at Stony Brook, Stony Brook, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928,University Marburg,University Marburg,,,,,,,,,,,,,,,,University of Marburg,3775,89.0,,,,,,,University of Marburg,3775,89.0,University of Marburg,3775,89.0,University of Marburg,3775,89.0,,,,,,,,,,University of Marburg,3775,89.0,University of Marburg,3775,89.0,,,,University of Marburg,3775,89.0,,,,,,
4490,"University of California Santa Barbara, Santa Barbara, CA","University of California Santa Barbara, Santa Barbara, CA","University of California: Santa Barbara, Santa Barbara, CA",5501,99.0,,,,"University of California Santa Barbara, Santa Barbara, CA, USA",5779,97.33333333333333,"University of California, Santa Barbara, Santa Barbara, CA",8411,99.0,"University of California, Santa Barbara, CA",45,88.0,"University of California, Santa Barbara, Santa Barbara, CA",8411,99.0,"University of California: Santa Barbara, Santa Barbara, CA",5501,99.0,"University of California, Santa Barbara, Santa Barbara, CA, USA",5651,96.33333333333333,,,,,,,,,,"University of California, Santa Barbara, Santa Barbara, CA",8411,99.0,,,,"University of California: Santa Barbara, Santa Barbara, CA",5501,99.0,"University of California Santa Barbara, Santa Barbara, CA, USA",5779,97.33333333333333,"University of California: Santa Barbara, Santa Barbara, CA",5501,99.0,"University of California, Santa Barbara, Santa Barbara, CA",8411,99.0,"University of California at Santa Barbara, Santa Barbara, CA",2732,96.33333333333333,,,,,,
8284,"FernUniversität Hagen, Hagen, Germany","FernUniversität Hagen, Hagen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,"Department of Computer Science, Aalborg University, Denmark","Department of Computer Science, Aalborg University, Denmark","Department of Computer Science, Aalborg University, Aalborg, Denmark",9360,92.66666666666667,"Department of Computer Science, Aalborg University, Aalborg, Denmark",9360,92.66666666666667,,,,"Department of Computer Science, Aalborg University, Aalborg, Denmark",9360,92.66666666666667,"Department of Computer Science, Aalborg University, Aalborg, Denmark",9360,92.66666666666667,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,,,,"Department of Computer Science, Aalborg University, Aalborg, Denmark",9360,92.66666666666667,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,,,,,,,,,,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,"Department of Computer Science, Aalborg University, Aalborg, Denmark",9360,92.66666666666667,"Department of Computer Science, Aalborg University, Aalborg Ø, Denmark",1595,92.0,,,
1533,"Department of Computer Science, Brandeis University, Waltham, MA","Department of Computer Science, Brandeis University, Waltham, MA","Department of Computer Science, Brandeis University, USA",8087,91.66666666666667,,,,"Department of Computer Science, Brandeis University, MA 02254, Waltham, USA",7916,89.66666666666667,,,,,,,,,,"Department of Computer Science, Brandeis University",1539,93.0,"Department of Computer Science, Brandeis University",1539,93.0,,,,,,,"Department of Computer Science, Brandeis University, MA 02254, Waltham, USA",7916,89.66666666666667,,,,"Department of Computer Science, Brandeis University, MA 02254, Waltham, USA",7916,89.66666666666667,,,,"Department of Computer Science, Brandeis University",1539,93.0,,,,"Department of Computer Science, Brandeis University, MA 02254, Waltham, USA",7916,89.66666666666667,"Department of Computer Science, Brandeis University, USA",8087,91.66666666666667,"Department of Computer Science, Brandeis University",1539,93.0,"Department of Computer Science, Brandeis University, USA",8087,91.66666666666667
3524,"University of Florida, Gainesville, USA","University of Florida, Gainesville, USA","University of Florida, Gainesville",4527,95.66666666666667,"University of Florida, Gainesville, FL",222,93.0,"University of Florida, Gainesville",4527,95.66666666666667,"University of Florida, Gainesville, FL",222,93.0,"University of Florida, Gainesville",4527,95.66666666666667,"University of Florida, Gainesville, FL",222,93.0,"University of Florida, Gainesville, FL, USA",5723,94.33333333333333,"University of Florida, Gainesville",4527,95.66666666666667,"University of Florida, Gainesville, FL",222,93.0,"University of Florida, Gainesville, FL",222,93.0,"University of Florida, Gainesville, FL",222,93.0,"University of Florida, Gainesville",4527,95.66666666666667,,,,"University of Florida, Gainesville",4527,95.66666666666667,,,,,,,"University of Florida, Gainesville, FL",222,93.0,,,,"University of Florida, Gainesville, FL",222,93.0,,,
6888,"Siemens Technology-to-Business Center, 1995 University Ave, Suite 375, Berkeley, California","Siemens Technology-to-Business Center, 1995 University Ave, Suite 375, Berkeley, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA","MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA","MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,,,,,,,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,,,,,,,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,,,,,,,,,,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,,,,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,,,,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA",4386,93.33333333333333,,,
6587,"Korea Advanced Institute of Science and Technology and Advanced Information Technology Research Center at KAIST, Taejon, KOREA","Korea Advanced Institute of Science and Technology and Advanced Information Technology Research Center at KAIST, Taejon, KOREA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,"Institute of Computer Science, University of Augsburg, Augsburg, Germany","Institute of Computer Science, University of Augsburg, Augsburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,"UC Berkeley, CS Division","UC Berkeley, CS Division",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9335,"School of Computer Science, University of Manchester, Manchester, UK M13 9PL","School of Computer Science, University of Manchester, Manchester, UK M13 9PL",,,,,,,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,,,,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,,,,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,,,,,,,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,,,,,,,"School of Computer Science, University of Manchester, Manchester, UK",780,96.0,,,,,,
381,"Indian Institute of Science, Bangalore, India","Indian Institute of Science, Bangalore, India",,,,,,,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,,,,,,,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,,,,,,,,,,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,"SERC/CSA, Indian Institute of Science, Bangalore, India",9206,93.66666666666667,,,,,,,,,,,,,,,,,,
6949,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Via Salaria, 113, Roma, Italy","Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Via Salaria, 113, Roma, Italy","Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,,,,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,,,,,,,,,,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,,,,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,,,,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,,,,,,,"Dipartimento di Informatica e Sistemistica, Università di Roma """"La Sapienza"""", Italy",6684,90.33333333333333,,,,,,
976,"Information Technology Lab., LG Electronics Institute of Technology","Information Technology Lab., LG Electronics Institute of Technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315,"Dept. of Informatics and Telecommunications, University of Athens, Athens, Hellas","Dept. of Informatics and Telecommunications, University of Athens, Athens, Hellas",,,,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,,,,,,,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,,,,,,,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,,,,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,,,,,,,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,,,,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,"Department of Informatics and Telecommunications, University of Athens, Athens, Greece",8742,90.33333333333333,,,,,,
287,"University of Wisconsin, Madison","University of Wisconsin, Madison",University of Wisconsin-Madison,1076,96.33333333333333,University of Wisconsin,127,89.66666666666667,University of Wisconsin - Madison,2205,96.33333333333333,"University of Wisconsi, Madison, WI",2416,94.66666666666667,University of Wisconsin-Madison,1076,96.33333333333333,"University of Wisconsin, Madison, WI, USA",5818,92.66666666666667,University of Wisconsin - Madison,2205,96.33333333333333,University of Wisconsin,127,89.66666666666667,University of Wisconsin at Madison,3200,93.33333333333333,University of Wisconsin,127,89.66666666666667,"University of Wisconsin, Madison, WI",89,96.33333333333333,"University of Wisconsin, Madison, WI",89,96.33333333333333,University of Wisconsin-Madison,1076,96.33333333333333,"University of Wisconsin, Madison, WI",89,96.33333333333333,University of Wisconsin -- Madison,2422,95.0,"University of Wisconsin, Madison, WI, USA",5818,92.66666666666667,"University of Wisconsin, Madison, WI, USA",5818,92.66666666666667,"University of Wisconsin, Madison, WI",89,96.33333333333333,"University of Wisconsin, Madison, WI, USA",5818,92.66666666666667,,,
8019,"Department of Computer and Information Science, The University of Michigan - Dearborn, MI 48128, Dearborn, USA","Department of Computer and Information Science, The University of Michigan - Dearborn, MI 48128, Dearborn, USA","Department of Computer and Information Science, The University of Michigan - Dearborn, Dearborn, MI",1480,92.66666666666667,"Department of Computer and Information Science, University of Michigan, Dearborn, USA 48128",8677,90.0,"Department of Computer and Information Science, The University of Michigan - Dearborn, Dearborn, MI",1480,92.66666666666667,"Department of Computer and Information Science, University of Michigan, Dearborn, USA 48128",8677,90.0,,,,"Department of Computer and Information Science, The University of Michigan - Dearborn, Dearborn, MI",1480,92.66666666666667,"Department of Computer and Information Science, University of Michigan, Dearborn, USA 48128",8677,90.0,,,,"Department of Computer and Information Science, University of Michigan, Dearborn, USA 48128",8677,90.0,"Department of Computer and Information Science, University of Michigan, Dearborn, USA 48128",8677,90.0,"Department of Computer and Information Science, The University of Michigan - Dearborn, Dearborn, MI",1480,92.66666666666667,,,,,,,,,,,,,,,,"Department of Computer and Information Science, University of Michigan, Dearborn, USA 48128",8677,90.0,,,,,,,"Department of Computer and Information Science, The University of Michigan - Dearborn, Dearborn, MI",1480,92.66666666666667
